ID,Study,ref,Pulish,Author,Country,condition,Climatetype,Year,Duration,La,LA,Long,MAP,MAT,Biome,ecosystem,Fertilizer,Treat,n,area1,pH1,TC1,TN1,C,N,P,K,pH,cpH,moisture,SOM,TOC,tTOC,TN,tTN,CN,NH4,NO3,AP,AK,Total,Totalsd,PP,PPsd,Ba,Basd,Fu,Fusd,Om,Omsd,H,Hsd,MI,MIsd,EI,EIsd,SI,SIsd,CI,CIsd,PPI,PPIsd,SP,SPsd,Total1,Totalsd1,PP1,PPsd1,Ba1,Basd1,Fu1,Fusd1,Om1,Omsd1,H1,Hsd1,MI1,MIsd1,EI1,EIsd1,SI1,SIsd1,CI1,CIsd1,PPI1,PPIsd1,SP1,SPsd1,RRTotal,RRPP,RRBa,RRFu,RROm,RRH,RRMI,RREI,RRSI,RRCI,RRPPI,RRSP
59,1,a59,2012,M. RENC¡¦O,Slovak,E,atemp,1,aShort,48.5,48.5,19,729.73,8.83,cropland,A,OF,OFA,4,a,NA,NA,NA,NA,NA,NA,NA,6.19,0.02,NA,26.4,15.31,0.580046404,NA,NA,NA,NA,NA,42.5,NA,384,13.00941384,30,2.845191686,260,20.22789665,70,4.377360187,24,1.659553083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,11.68814525,170,16.12275289,110,8.557956274,25,1.563342924,40,2.765921805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107098136,-1.734601055,0.860201265,1.029619417,-0.510825624,NA,NA,NA,NA,NA,NA,NA
59,2,a59,2012,M. RENC¡¦O,Slovak,E,atemp,1,aShort,48.5,48.5,19,729.73,8.83,cropland,A,OF,OFA,4,a,NA,NA,NA,NA,NA,NA,NA,6.08,-0.09,NA,27.1,15.72,0.986078886,NA,NA,NA,NA,NA,40,NA,463,15.68582971,50,4.741986143,330,25.67386882,63,3.939624169,20,1.382960902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,11.68814525,170,16.12275289,110,8.557956274,25,1.563342924,40,2.765921805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.294182637,-1.223775432,1.098612289,0.924258902,-0.693147181,NA,NA,NA,NA,NA,NA,NA
59,3,a59,2012,M. RENC¡¦O,Slovak,E,atemp,1,aShort,48.5,48.5,19,729.73,8.83,cropland,A,OF,OFA,4,a,NA,NA,NA,NA,NA,NA,NA,5.9,-0.4,NA,28,16.24,1.50812065,NA,NA,NA,NA,NA,80,NA,482,16.32952467,30,2.845191686,320,24.8958728,110,6.878708866,22,1.521256993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,11.68814525,170,16.12275289,110,8.557956274,25,1.563342924,40,2.765921805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334399697,-1.734601055,1.06784063,1.481604541,-0.597837001,NA,NA,NA,NA,NA,NA,NA
59,4,a59,2012,M. RENC¡¦O,Slovak,E,atemp,1,aShort,48.5,48.5,19,729.73,8.83,cropland,A,OF,OFA,4,a,NA,NA,NA,NA,NA,NA,NA,6.27,-0.5,NA,29.5,17.11,2.378190255,NA,NA,NA,NA,NA,45,NA,633,21.44520563,40,3.793588914,475,36.95481118,95,5.940703111,23,1.590405038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,11.68814525,170,16.12275289,110,8.557956274,25,1.563342924,40,2.765921805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.606926005,-1.446918983,1.462834438,1.335001067,-0.553385238,NA,NA,NA,NA,NA,NA,NA
59,5,a59,2012,M. RENC¡¦O,Slovak,E,atemp,1,aShort,48.5,48.5,19,729.73,8.83,cropland,A,OF,OFA,4,a,NA,NA,NA,NA,NA,NA,NA,6.08,-0.09,NA,28.6,16.59,1.856148492,NA,NA,NA,NA,NA,42.5,NA,528,17.88794404,50,4.741986143,375,29.17485093,70,4.377360187,33,2.281885489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,11.68814525,170,16.12275289,110,8.557956274,25,1.563342924,40,2.765921805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425551867,-1.223775432,1.22644566,1.029619417,-0.192371893,NA,NA,NA,NA,NA,NA,NA
63,1,a63,2013,Wei-Bin Ruan,China,A,atemp,5,bMiddle,36.683,36.683,118.533,591.9,14.3,cropland,A,IF,IFA,3,d,NA,NA,NA,NA,352.5,NA,NA,7.32,-0.07,NA,NA,NA,NA,1.1,1.1,0,NA,NA,NA,NA,1142,38.68945471,847,80.32924526,270,21.00589267,10,0.62533717,15,1.037220677,1.05,0.025545759,2.34,0.067141274,NA,NA,NA,NA,NA,NA,2.98,0.061872133,80,1,350,11.85753866,238,22.57185404,93,7.235363032,5.5,0.343935443,14,0.968072632,1.41,0.034304305,2.57,0.07374063,NA,NA,NA,NA,NA,NA,3.01,0.062495007,73,4,1.182603236,1.269430021,1.065822466,0.597837001,0.068992871,-0.29479954,-0.09375497,NA,NA,NA,-0.010016778,0.091567194
63,2,a63,2013,Wei-Bin Ruan,China,A,atemp,5,bMiddle,36.683,36.683,118.533,591.9,14.3,cropland,A,IF,IFA,3,d,NA,NA,NA,NA,816,NA,NA,6.77,-0.88,NA,NA,NA,NA,1.29,1.29,0,NA,NA,NA,NA,2221,75.24455247,1960,185.8858568,241,18.7497042,11,0.687870887,9,0.622332406,0.96,0.023356122,2.07,0.059394204,NA,NA,NA,NA,NA,NA,2.96,0.061456883,82,3,350,11.85753866,238,22.57185404,93,7.235363032,5.5,0.343935443,14,0.968072632,1.41,0.034304305,2.57,0.07374063,NA,NA,NA,NA,NA,NA,3.01,0.062495007,73,4,1.847779669,2.108429079,0.95219744,0.693147181,-0.441832752,-0.384411699,-0.216357292,NA,NA,NA,-0.01675081,0.116259806
64,1,a64,2013,Fengjuan Pan,China,A,atemp,19,Long,47.433,47.433,126.633,550,8.53,cropland,A,IF,IFA,4,d,6.1,23.8,1.8,NA,150,32.8,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,NA,NA,NA,NA,NA,301.6,10.21781046,123.8,11.74115769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249,8.43579179,113,10.71688868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19164874,0.091279542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,1,a65,2013,Cheng Hu,China,A,atemp,7,Long,36.866,36.866,115.016,542.7,13.2,cropland,A,IF,IFA,3,d,NA,NA,NA,NA,531,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412,13.95801694,304,28.83127575,65,5.056974162,21,1.313208056,22,1.521256993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,11.14608634,206,19.53698291,85,6.612966212,18,1.125606905,20,1.382960902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.224965599,0.389151533,-0.268263987,0.15415068,0.09531018,NA,NA,NA,NA,NA,NA,NA
67,1,a67,2014,Yufei Li,China,A,atemp,13,Long,36.866,36.866,115.016,542.7,13.2,shrubwood,S,OF,OFS,3,d,NA,NA,NA,NA,NA,NA,NA,8.17,0.16,NA,16.05,9.31,0.823665893,1.02,1.02,9.13,NA,NA,6.79,197.66,600,75,450,42.67787529,90,7.001964224,30,1.876011509,30,2.074441353,1.9,0.15,3.5,0.25,30,1.859046452,80,5.235197623,NA,NA,NA,NA,NA,NA,380,80,285,27.02932102,68.4,5.32149281,19,1.188140622,7.6,0.525525143,1.75,0.1,2.9,0.1,25,1.549205376,70,4.58079792,NA,NA,NA,NA,NA,NA,0.456758402,0.456758402,0.274436846,0.456758402,1.373049134,0.082238098,0.188052232,0.182321557,0.133531393,NA,NA,NA
68,1,a68,2014,Jie Zhao,China,A,tropical ,3,bMiddle,21.45,21.45,110.9,1550,23,shrubwood,S,IF,IFS,5,d,NA,33.8,NA,NA,100,NA,NA,3.78,0.09,24.5,33.8,19.61,0,2.23,2.23,8.79,NA,NA,4.11,NA,468,15.85522312,104,9.863331178,217,16.88251374,121,7.566579752,26,1.797849173,2.37,0.07,2.4,0.068862845,48.7,3.017852073,50.5,3.3047185,45.5,3.495231532,NA,NA,NA,NA,439,14.87274135,119,11.28592702,193,15.01532328,108,6.753641432,19,1.313812857,2.39,0.09,2.24,0.064271989,50,3.098410753,56.9,3.723534309,35.7,2.742412433,NA,NA,NA,NA,0.063968883,-0.134732594,0.117207165,0.113659318,0.313657559,-0.008403411,0.068992871,-0.026343975,-0.119322005,0.242561637,NA,NA
68,2,a68,2014,Jie Zhao,China,A,tropical ,3,bMiddle,21.45,21.45,110.9,1550,23,shrubwood,S,IF,IFS,5,d,NA,33.8,NA,NA,NA,100,NA,3.88,0.19,24.1,32.3,18.74,-0.870069606,2.54,2.54,7.38,NA,NA,12.5,NA,420,14.22904639,63.2,5.993870485,199,15.4821209,127,7.941782054,30.8,2.12975979,2.43,0.09,2.22,0.063698132,38.4,2.379579458,57.9,3.78897428,59.3,4.555323733,NA,NA,NA,NA,439,14.87274135,119,11.28592702,193,15.01532328,108,6.753641432,19,1.313812857,2.39,0.09,2.24,0.064271989,50,3.098410753,56.9,3.723534309,35.7,2.742412433,NA,NA,NA,NA,-0.044244702,-0.632819192,0.030614636,0.162055859,0.483075711,0.016597891,-0.00896867,-0.263965546,0.017422043,0.507458617,NA,NA
68,3,a68,2014,Jie Zhao,China,A,tropical ,3,bMiddle,21.45,21.45,110.9,1550,23,shrubwood,S,IF,IFS,5,d,NA,33.8,NA,NA,100,100,NA,3.71,0.02,25,33.4,19.37,-0.232018561,2.57,2.57,7.54,NA,NA,17.1,NA,201,6.809615059,18.6,1.764018845,114,8.869154684,56.9,3.558168495,11.5,0.795202519,2.53,0.08,2.3,0.06599356,34.9,2.162690705,36.4,2.382014919,63.4,4.870278662,NA,NA,NA,NA,439,14.87274135,119,11.28592702,193,15.01532328,108,6.753641432,19,1.313812857,2.39,0.09,2.24,0.064271989,50,3.098410753,56.9,3.723534309,35.7,2.742412433,NA,NA,NA,NA,-0.781194505,-1.855961912,-0.526491741,-0.640835886,-0.502091944,0.056925937,0.026433257,-0.359536176,-0.446726566,0.574313173,NA,NA
69,1,a69,2014, Jie Zhao,China,A,sub,1,aShort,25.883,25.883,108.716,1386,18.5,shrubwood,S,IF,IFS,3,d,NA,NA,NA,NA,230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,279,116.064,48,95.976,11,310.806,219,35.712,8,2.38,0.21,NA,NA,35.3,6.9,74.8,4.6,100,0,NA,NA,NA,NA,538,49,197.984,83,82.314,5,180.768,17,75.858,33,2.44,0.31,NA,NA,41.7,0.7,80,1.3,75.6,18.2,NA,NA,NA,NA,0.036500402,-0.534044456,0.153556958,0.541954482,-0.753376405,-0.024897552,NA,-0.166618165,-0.06720875,0.279713903,NA,NA
69,2,a69,2014, Jie Zhao,China,A,sub,1,aShort,25.883,25.883,108.716,1386,18.5,shrubwood,S,IF,IFS,3,d,NA,NA,NA,NA,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681,117,185.232,36,102.15,10,266.271,98,126.666,36,2.51,0.09,NA,NA,38.5,2.6,84.1,4.3,80.2,9.9,NA,NA,NA,NA,538,49,197.984,83,82.314,5,180.768,17,75.858,33,2.44,0.31,NA,NA,41.7,0.7,80,1.3,75.6,18.2,NA,NA,NA,NA,0.235703746,-0.066577126,0.215901119,0.387300146,0.512690529,0.028284714,NA,-0.079842888,0.049979932,0.059067232,NA,NA
69,3,a69,2014, Jie Zhao,China,A,sub,1,aShort,25.883,25.883,108.716,1386,18.5,shrubwood,S,IF,IFS,3,d,NA,NA,NA,NA,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,203,164.796,98,63.792,39,150.177,65,62.906,26,2.25,0.16,NA,NA,44.5,2.8,65.6,19.5,93,7,NA,NA,NA,NA,538,49,197.984,83,82.314,5,180.768,17,75.858,33,2.44,0.31,NA,NA,41.7,0.7,80,1.3,75.6,18.2,NA,NA,NA,NA,-0.19428879,-0.183477874,-0.254913412,-0.185399843,-0.187221623,-0.081067823,NA,0.06498806,-0.198450939,0.20714321,NA,NA
70,1,a70,2014,Xingyue Li,China,A,sub,20,Long,27.5,27.5,120.383,1721,17.2,shrubwood,S,OF,OFS,3,d,NA,NA,NA,NA,NA,NA,NA,4.53,-0.17,NA,34.48,20,5,1.1,1.1,18.18,NA,NA,NA,NA,453,14,68,6,326,6,15,1,44,3,1.85,0.02,NA,NA,60,3.718092903,60,3.926398217,3,0.05,NA,NA,NA,NA,506,12,126,3,219,15,15,2,46,2,1.75,0.02,NA,NA,30,1.859046452,70,4.58079792,10,1,NA,NA,NA,NA,-0.110644544,-0.616774202,0.397825652,0,-0.044451763,0.055569851,NA,0.693147181,-0.15415068,-1.203972804,NA,NA
70,2,a70,2014,Xingyue Li,China,A,sub,20,Long,27.5,27.5,120.383,1721,17.2,shrubwood,S,OF,OFS,3,d,NA,NA,NA,NA,NA,NA,NA,4.48,-0.22,NA,24.998,14.5,-0.5,1.15,1.15,12.61,NA,NA,NA,NA,337,17,27,5,216,7,80,18,14,3,1.65,0.25,NA,NA,50,3.098410753,45,2.944798663,26,4,NA,NA,NA,NA,506,12,126,3,219,15,15,2,46,2,1.75,0.02,NA,NA,30,1.859046452,70,4.58079792,10,1,NA,NA,NA,NA,-0.406453739,-1.540445041,-0.013793322,1.673976434,-1.189584067,-0.0588405,NA,0.510825624,-0.441832752,0.955511445,NA,NA
70,3,a70,2014,Xingyue Li,China,A,sub,20,Long,27.5,27.5,120.383,1721,17.2,shrubwood,S,IF,IFS,3,d,NA,NA,NA,NA,NA,NA,NA,4.35,-0.35,NA,19.9984,11.6,-3.4,1,1,11.6,NA,NA,NA,NA,316,6,28,2,219,6,24,3,29,9,1.45,0.05,NA,NA,55,3.408251828,40,2.617598812,73,5,NA,NA,NA,NA,506,12,126,3,219,15,15,2,46,2,1.75,0.02,NA,NA,30,1.859046452,70,4.58079792,10,1,NA,NA,NA,NA,-0.470794456,-1.504077397,0,0.470003629,-0.461345567,-0.188052232,NA,0.606135804,-0.559615788,1.987874348,NA,NA
71,1,a71,2014,Claudia V . Azpilicueta,Argentina,S,atemp,6,bMiddle,-38.933,38.933,-67.933,237,14,shrubwood,S,IF,IFS,3,a,7.1,29,1.6,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,NA,NA,NA,NA,NA,191,13,63.03,5.2,74.49,7.3,17.19,2,36.29,4.6,NA,NA,2.46,0.1,67.9,3,79.6,2,NA,NA,2.46,0,NA,NA,203,13,91.35,7.1,60.9,5.2,16.24,1.5,34.51,3.9,NA,NA,2.57,0.1,61.7,2.7,79.1,1.7,NA,NA,2.57,0,NA,NA,-0.060932551,-0.371087479,0.201431713,0.056850485,0.050293084,NA,-0.043744549,0.095752104,0.006301218,NA,-0.043744549,NA
71,2,a71,2014,Claudia V . Azpilicueta,Argentina,S,atemp,6,bMiddle,-38.933,38.933,-67.933,237,14,shrubwood,S,IF,IFS,3,a,7.1,29,1.6,NA,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,NA,NA,NA,NA,NA,221,14,81.77,5.9,92.82,10.1,17.68,1.8,30.94,4.9,NA,NA,2.23,0.1,66.6,2.3,64.7,3.5,NA,NA,2.23,0,NA,NA,203,13,91.35,7.1,60.9,5.2,16.24,1.5,34.51,3.9,NA,NA,2.57,0.1,61.7,2.7,79.1,1.7,NA,NA,2.57,0,NA,NA,0.084956722,-0.110787855,0.421428959,0.084956722,-0.109199292,NA,-0.141904313,0.076420647,-0.200951673,NA,-0.141904313,NA
72,1,a72,2015,Stephanus Malherbe,South Africa,Af,tropical ,4,bMiddle,-23.6,23.6,30.083,781,19.7,cropland,A,OF,OFA,3,d,5.51,NA,NA,NA,NA,NA,NA,6.12,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5,3.25333129,32.1,2.100623046,NA,NA,0.925,0.019205276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.1,2.918702929,28.5,1.865039153,NA,NA,1.15,0.02387683,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108540169,0.118951943,NA,-0.217723484,NA
73,1,a73,2015,Ramesh Pokharel,USA,N,atemp,5,bMiddle,40.283,40.283,-104.75,426.7,9.88,shrubwood,S,OF,OFS,3,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,47.75,62,12.06,82,16.12,44,10.81,51,22.14,NA,NA,3.19,0.091530198,11.34,0.702719559,86.14,5.636999041,100,7.681827543,NA,NA,NA,NA,86,33.96,12,5.84,60,31.2,8,3.48,3,1.15,NA,NA,2.47,0.070871345,12.24,0.758490952,54.93,3.594617568,33.91,2.60490772,NA,NA,NA,NA,1.442806571,1.642227735,0.312374685,1.704748092,2.833213344,NA,0.255802766,-0.076372979,0.449914232,1.08146023,NA,NA
75,1,a75,2015,Kaiwen Pan,China ,A,sub,8,Long,29.633,29.633,103.75,1500,20,cropland,A,IF,IFA,4,d,NA,NA,NA,NA,67.5,NA,NA,6.77,-0.88,NA,25.58,14.84,0.551044084,NA,NA,NA,43.54,24.23,NA,NA,425,25,246.5,30,150,46,21.25,3,7.25,1,1.45,0.07,1.75,0.11,61.28,1.57,83.47,4.01,5.5,2.97,NA,NA,NA,NA,400,50,316,14.3,40,5,32,4,12,2,1.4,0.01,1.97,0.02,53.93,1.03,89.56,0.71,19.32,1.18,NA,NA,NA,NA,0.060624622,-0.24838022,1.32175584,-0.409379007,-0.503905181,0.03509132,-0.118417755,0.127766616,-0.070421506,-1.256392737,NA,NA
75,2,a75,2015,Kaiwen Pan,China ,A,sub,8,Long,29.633,29.633,103.75,1500,20,cropland,A,IF,IFA,4,d,NA,NA,NA,NA,135,NA,NA,6.63,0.02,NA,27.78,16.11,1.827146172,NA,NA,NA,40.42,41.3,NA,NA,450,25,270,21,117.85,21,36,4,8.15,1,1.4,0.07,1.98,0.25,42.44,27.61,75.66,11.88,24.49,18.59,NA,NA,NA,NA,400,50,316,14.3,40,5,32,4,12,2,1.4,0.01,1.97,0.02,53.93,1.03,89.56,0.71,19.32,1.18,NA,NA,NA,NA,0.117783036,-0.157320255,1.080533175,0.117783036,-0.386888723,0,0.005063302,-0.239595596,-0.168659173,0.237124042,NA,NA
75,3,a75,2015,Kaiwen Pan,China ,A,sub,8,Long,29.633,29.633,103.75,1500,20,cropland,A,IF,IFA,4,d,NA,NA,NA,NA,202.5,NA,NA,6.72,0.11,NA,24.95,14.47,0.185614849,NA,NA,NA,28.77,39.87,NA,NA,430,25,280.9,18,117.5,17,21.5,2,10.15,2,1.27,0.09,1.74,0.02,71.68,15,91.29,5.25,2.34,0.21,NA,NA,NA,NA,400,50,316,14.3,40,5,32,4,12,2,1.4,0.01,1.97,0.02,53.93,1.03,89.56,0.71,19.32,1.18,NA,NA,NA,NA,0.072320662,-0.117743479,1.077558879,-0.397682968,-0.167432944,-0.097455336,-0.12414843,0.284524859,0.019132461,-2.110989899,NA,NA
76,1,a76,2015,F. Pan,China,A,atemp,20,Long,47.433,47.433,126.633,550,6.5,cropland,A,IF,IFA,4,d,NA,NA,NA,NA,150,32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,11.51434117,60,3.752023018,33,2.281885489,NA,NA,NA,NA,65,8,48,4,14,2,NA,NA,NA,NA,NA,NA,NA,NA,99,7.702160647,40,2.501348678,29,2.005293308,NA,NA,NA,NA,39,10,58,5,23,6,NA,NA,NA,NA,NA,NA,0.402092424,0.405465108,0.129211731,NA,NA,0.510825624,-0.189242,-0.496436886,NA,NA
77,1,a77,2015,Min Song,China,A,sub,3,bMiddle,34.816,34.816,114.188,625,14.36,cropland,A,IF,IFA,4,d,8.66,10.04,0.47,NA,100,NA,NA,8.79,-0.18,NA,NA,NA,NA,NA,-0.47,NA,NA,NA,NA,NA,1350,20,329.265,31.22740135,649.485,50.52967482,274.32,17.15424924,96.93,6.702520013,1.88,0.1,2.45,0.01,44.8,5,74.4,2,35,2,NA,NA,988,241.1,800,100,109.6,10.39443363,391.36,30.44765243,216,13.50728286,82.96,5.736521823,1.96,0.05,2.44,0.08,31.5,8,71.3,4,50,2,NA,NA,1179,317.8,0.523248144,1.100025523,0.506551889,0.2390169,0.155630505,-0.041672696,0.004089985,0.352220594,0.042559614,-0.356674944,NA,-0.176739203
77,2,a77,2015,Min Song,China,A,sub,3,bMiddle,34.816,34.816,114.188,625,14.36,cropland,A,IF,IFA,4,d,8.66,10.04,0.47,NA,150,NA,NA,8.75,-0.22,NA,NA,NA,NA,NA,-0.47,NA,NA,NA,NA,NA,1450,100,299.135,28.3698805,726.885,56.55136406,364.385,22.78634846,59.885,4.140930682,1.71,0.15,2.17,0.04,47.3,3,64.1,4,30,4,NA,NA,898.9,217.6,800,100,109.6,10.39443363,391.36,30.44765243,216,13.50728286,82.96,5.736521823,1.96,0.05,2.44,0.08,31.5,8,71.3,4,50,2,NA,NA,1179,317.8,0.594707108,1.004057602,0.619140428,0.522932593,-0.325932508,-0.136451103,-0.117270872,0.40652275,-0.106451963,-0.510825624,NA,-0.271250107
77,3,a77,2015,Min Song,China,A,sub,3,bMiddle,34.816,34.816,114.188,625,14.36,cropland,A,IF,IFA,4,d,8.66,10.04,0.47,NA,300,NA,NA,8.69,-0.28,NA,NA,NA,NA,NA,-0.47,NA,NA,NA,NA,NA,1050,100,176.925,16.77951797,622.65,48.44192249,211.155,13.20430701,39.375,2.722704276,1.53,0.15,2.08,0.02,53,2,64.1,3,15,3,NA,NA,825.1,352.3,800,100,109.6,10.39443363,391.36,30.44765243,216,13.50728286,82.96,5.736521823,1.96,0.05,2.44,0.08,31.5,8,71.3,4,50,2,NA,NA,1179,317.8,0.271933715,0.478888539,0.464356711,-0.022685947,-0.745227467,-0.247676738,-0.159630146,0.520304368,-0.106451963,-1.203972804,NA,-0.356917309
78,1,a78,2015,Takahiro Ito,Japan,A,sub,3,bMiddle,36.016,36.016,140.2,200,16.5,cropland,A,OF,OFA,4,a,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1960,66.4022165,379.8,36.02012674,1158.9,90.16195933,346.6,21.6741863,75.1,5.193018188,NA,NA,1.75,0.1,56.2,2,57.5,3,29.9,5,NA,NA,NA,NA,1852,62.74331885,415.2,39.37745293,1040.8,80.97382627,301.3,18.84140892,94.5,6.534490263,NA,NA,1.7,0.1,59.9,2,58.7,2,25.3,5,NA,NA,NA,NA,0.056678337,-0.089115533,0.107481631,0.140064931,-0.229779276,NA,0.028987537,-0.063759748,-0.020654779,0.167054085,NA,NA
81,1,a81,2015,Eyal Roth,Germany,E,sub,1,aShort,31.916,31.916,35.383,600,21,cropland,A,OF,OFA,3,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1326,44.92313218,84,7.96653672,677,52.67033089,150,9.380057544,415,28.69643872,1.87,0.26,2.38,0.07,NA,NA,NA,NA,NA,NA,NA,NA,259.3,46.1,1294,43.83901436,250,23.70993072,680,52.90372969,174,10.88086675,190,13.13812857,1.75,0.11,2.01,0.17,NA,NA,NA,NA,NA,NA,NA,NA,137.9,4.1,0.024428696,-1.090644119,-0.004421525,-0.148420005,0.781254448,0.066322643,0.168965766,NA,NA,NA,NA,0.631456908
81,2,a81,2015,Eyal Roth,Germany,E,sub,1,aShort,31.916,31.916,35.383,600,21,cropland,A,OF,OFA,3,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6469,219.1611931,50,4.741986143,6150,478.4675553,110,6.878708866,159,10.99453917,0.48,0.27,1.13,0.09,NA,NA,NA,NA,NA,NA,NA,NA,160.9,29.4,1294,43.83901436,250,23.70993072,680,52.90372969,174,10.88086675,190,13.13812857,1.75,0.11,2.01,0.17,NA,NA,NA,NA,NA,NA,NA,NA,137.9,4.1,1.609283341,-1.609437912,2.202114563,-0.458574933,-0.17811987,-1.293584963,-0.575917089,NA,NA,NA,NA,0.154254269
83,1,a83,2016,Zhiyong Zhang,China,A,sub,23,Long,35,35,113.683,646,14.8,cropland,A,IF,IFA,4,d,8.3,11,0.6,NA,187.5,NA,NA,8.38,-0.38,9.43,6.31,3.66,0.208816705,0.58,-0.02,6.31,NA,NA,NA,NA,1500,200,948,25,357,120,94.5,25,103.5,14,NA,NA,NA,NA,14.84,0.32,43.78,0.97,NA,NA,NA,NA,23.31,2.52,728,100,255.53,30,167.44,40,264.26,20,40.77,25,NA,NA,NA,NA,35.37,1.57,61.81,1.74,NA,NA,NA,NA,14.89,0.71,0.722919339,1.311014683,0.757110704,-1.028333632,0.931625096,NA,NA,-0.868537765,-0.344888072,NA,NA,0.448192606
85,1,a85,2016,Fengjuan Pan,China,A,atemp,4,bMiddle,47.433,47.433,126.633,550,23,cropland,A,IF,IFA,4,d,6.1,23.8,1.8,NA,54,128,60,NA,NA,NA,NA,NA,NA,NA,-1.8,NA,NA,NA,NA,NA,611.1,20.7032625,218,20,181,25,156,35,56.1,20,NA,NA,NA,NA,5.02,0.31108044,48.9,3.200014547,NA,NA,2.62,0.01,NA,NA,303.4,10.27879208,62.9,20,77.4,50,68.1,10,95,15,NA,NA,NA,NA,51.4,3.185166254,78.8,5.156669659,NA,NA,2.89,0.01,NA,NA,0.700208545,1.242948899,0.849510251,0.828878794,-0.526741079,NA,NA,-2.326208239,-0.4771356,NA,-0.098082184,NA
85,2,a85,2016,Fengjuan Pan,China,A,atemp,4,bMiddle,47.433,47.433,126.633,550,23,cropland,A,IF,IFA,4,d,6.1,23.8,1.8,NA,54,128,60,NA,NA,NA,NA,NA,NA,NA,-1.8,NA,NA,NA,NA,NA,1235,41.84017213,203,70,735,300,180,120,117,50,NA,NA,NA,NA,47.1,2.918702929,42.4,2.77465474,NA,NA,2.75,0.01,NA,NA,1588,53.79934684,29,10,787,170,224,100,548,110,NA,NA,NA,NA,62.4,3.86681662,74.6,4.881821784,NA,NA,3.5,0.02,NA,NA,-0.251404393,1.945910149,-0.068357749,-0.218689201,-1.544101352,NA,NA,-0.281292274,-0.564992145,NA,-0.241162057,NA
86,1,a86,2017,Jing Hu,China,A,sub,10,Long,35.966,35.966,101.833,620,1.2,grassland,S,IF,IFS,5,d,7.23,39.16,4.59,NA,64,NA,NA,7.08,-0.15,NA,40.7,23.61,0.893271462,4.84,0.25,4.88,NA,NA,143,NA,891,200,252.153,23.91412064,335.907,26.13343107,158.598,9.917722443,144.342,9.980967128,2.13,0.14,1.89,0.05422949,48.4,2.999261609,71.4,4.672413879,NA,NA,NA,NA,722.8,23.8,570,100,132.24,12.54160495,242.82,18.89129948,129.96,8.126881856,64.98,4.493239972,2.83,0.11,1.93,0.055377205,54.1,3.352480435,63.6,4.16198211,NA,NA,NA,NA,653.12,11.24,0.446708067,0.645417593,0.324513908,0.199145988,0.798105953,-0.284154732,-0.020943174,-0.111334372,0.115684399,NA,NA,0.101371679
